sample,welch_t
1628,-0.984972
1629,-2.55012
1630,-0.0884534
1631,-1.89771
1632,-0.925872
1633,-0.453901
1634,-0.694755
1635,-0.459645
1636,-2.46607
1637,-1.10419
1638,-1.42649
1639,-2.36626
1640,0.177989
1641,-3.36944
1642,-1.08622
1643,-0.886614
1644,-1.87748
1645,-0.364588
1646,-0.25818
1647,-0.962062
1648,1.47391
1649,-0.497982
1650,2.02247
1651,-1.8097
1652,1.85964
1653,-0.785717
1654,-0.132595
1655,1.11019
1656,-1.56033
1657,0.944993
1658,-1.41487
1659,0.201099
1660,0.672831
1661,-0.7926
1662,0.437683
1663,0.587243
1664,0.961395
1665,0.849704
1666,-0.488135
1667,0.279747
1668,-0.681536
1669,-0.705564
1670,-0.528713
1671,-1.04956
1672,-0.761537
1673,-0.862224
1674,-0.136364
1675,0.319057
1676,-1.38135
1677,-0.253556
1678,0.155234
1679,0.422957
1680,-0.347934
1681,0.0254089
1682,0.12863
1683,-1.30708
