sample,mean0_minus_mean1
17749,-79.1406
17750,52.4521
17751,-60.9834
17752,-156.588
17753,77.9346
17754,-206.427
17755,-50.1006
17756,-82.1494
17757,-159.004
17758,-88.3105
17759,-202.578
17760,-2.07715
17761,-176.558
17762,-68.7988
17763,-89.3311
17764,-126.026
17765,83.4199
17766,-87.1064
17767,-127.501
17768,-2.80176
17769,-62.9678
17770,-184.598
17771,21.1104
17772,-213.182
17773,-105.822
17774,-92.5859
17775,-33.6582
17776,-138.398
17777,-97.3223
17778,-10.9795
17779,-165.053
17780,43.9326
17781,-58.5977
17782,-152.868
17783,40.8848
17784,-150.868
17785,-40.6934
17786,-77.9414
17787,-205.098
17788,-103.962
17789,-95.2227
17790,-25.0068
17791,-170.706
17792,-47.1621
17793,-139.016
17794,-22.25
17795,-77.3799
17796,13.1172
17797,-123.684
17798,-32.3535
17799,-105.722
17800,-37.7891
17801,-102.172
17802,-231.089
17803,-51.2783
17804,-141.361
17805,-79.7959
17806,-90.752
17807,-38.4453
17808,-77.4873
17809,-96.9238
17810,42.0537
17811,-121.14
17812,-82.4629
17813,-37.2891
17814,-116.179
17815,-2.83594
17816,-156.792
17817,-153.925
17818,-99.2607
17819,-97.9834
17820,-172.732
17821,-14.209
17822,-60.9023
17823,-70.6494
17824,-63.1699
17825,110.258
17826,-197.63
17827,-36.6494
17828,8.24121
17829,-202.817
17830,35.1172
17831,-160.791
17832,-86.749
17833,-106.979
17834,-160.907
17835,-24.2656
17836,-157.306
17837,-13.3682
17838,-130.67
17839,-27.8281
17840,109.114
17841,-233.609
17842,20.1152
17843,-117.6
17844,-107.448
17845,-72.8164
17846,-114.835
17847,-70.5234
17848,-144.369
17849,-48.4561
17850,-19.7334
17851,-181.27
17852,-5.04199
17853,-78.2354
17854,-54.2432
17855,54.917
17856,-204.114
17857,60.1709
17858,-77.9844
17859,-140.513
17860,33.3936
17861,-246.646
17862,-9.44824
17863,-214.004
17864,-31.1787
17865,-38.3838
17866,-123.319
17867,-31.2275
17868,-133.167
17869,59.4248
17870,-114.491
17871,-60.9609
17872,-2.6123
17873,-142.582
17874,-21.3252
17875,-0.794922
17876,-198.394
17877,-58.3301
17878,-92.9658
17879,-94.4639
17880,-93.4873
17881,-73.1758
17882,-31.1816
17883,-122.181
17884,16.7295
17885,-15.1807
17886,-123.409
17887,2.23145
17888,-189.216
17889,-2.25195
17890,-31.5039
17891,-152.515
17892,-97.915
17893,-145.161
17894,42.8975
17895,-210.321
17896,19.8096
17897,-66.4004
17898,-107.845
17899,30.2715
17900,-22.8301
17901,-75.001
17902,-31.8887
17903,-54.7871
17904,-106.467
17905,-9.77637
17906,-186.703
17907,-99.2627
17908,-102.151
17909,-74.9531
17910,-58.2021
17911,-67.0859
17912,-89.207
17913,-82.7012
17914,33.29
17915,-57.6133
17916,-61.002
17917,-56.583
17918,-118.953
17919,-6.81348
17920,-169.343
17921,-38.2451
17922,-142.546
17923,-96.7656
17924,-53.8135
17925,-51.0918
17926,-55.4443
17927,-124.936
17928,13.0547
17929,-40.8672
17930,-60.6895
17931,-33.2236
17932,-82.7256
17933,-62.3174
17934,-92.041
17935,-42.8428
17936,-164.692
17937,-123.358
17938,-80.0918
17939,-88.0361
17940,-27.3848
17941,-76.9775
17942,-102.876
17943,-37.8584
17944,53.8594
17945,-187.357
17946,65.4043
17947,-79.1006
17948,-104.445
17949,-28.9551
17950,-52.3564
17951,-155.077
17952,-136.84
17953,-15.748
17954,-174.17
17955,-39.123
17956,-50.8926
17957,-58.165
17958,-53.3564
17959,5.12891
17960,-79.8652
17961,-60.8486
17962,-28.9883
17963,-167.229
17964,33.001
17965,-102.147
17966,-89.4072
17967,-120.242
17968,-88.4463
17969,-53.9443
17970,-175.315
17971,52.5332
17972,-92.3691
17973,-6.95215
17974,38.3418
17975,-77.2949
17976,-16.2852
17977,-118.385
17978,-21.8857
17979,-65.4795
17980,-85.5947
17981,-78.874
17982,-131.334
17983,-36.3887
17984,-131.052
17985,-16.8232
17986,-74.376
17987,-108.544
17988,19.2998
17989,-36.7012
17990,5.65625
17991,-36.2471
17992,-42.2324
17993,-111.305
17994,6.25781
17995,-205.173
17996,-10.1846
17997,-132.256
17998,-83.5
17999,-92.7344
18000,-6.64258
18001,-87.1816
18002,-73.0283
18003,49.499
18004,-70.4561
18005,-56.5088
18006,-40.6689
18007,-47.2969
18008,-76.2139
18009,-53.8428
18010,-112.621
18011,-128.452
18012,-95.3252
18013,-132.48
18014,-61.1475
18015,20.8057
18016,-136.442
18017,-27.7217
18018,-5.74023
18019,31.8027
18020,-156.873
18021,68.1523
18022,-83.6152
18023,-71.5703
18024,-27.7236
18025,-104.603
18026,-97.4541
18027,-117.88
18028,0.87793
18029,-130.291
18030,14.5195
18031,-95.6475
18032,-34.4346
18033,2.5791
18034,-65.835
18035,-31.6426
18036,-24.666
18037,-89.7715
18038,-110.544
18039,6.9834
18040,-120.477
18041,-111.149
18042,-64.7324
18043,-71.7236
18044,-45.708
18045,-133.353
18046,36.9043
18047,-70.7432
18048,0.81543
18049,-50.5918
18050,-10.5557
18051,-6.22852
18052,-156.575
18053,41.2959
18054,-94.3506
18055,-135.94
18056,-25.4678
18057,-102.811
18058,-73.9229
18059,-95.9961
18060,-39.2617
18061,-51.5537
18062,-114.264
18063,53.3467
18064,-68.2842
18065,-38.123
18066,1.01758
18067,-175.992
18068,14.4463
18069,-72.1611
18070,-223.623
18071,54.4111
18072,-203.929
18073,-13.3848
18074,-49.9131
18075,-17.3779
18076,-52.3994
18077,-116.248
18078,163.769
18079,-225.563
18080,30.4834
18081,19.8496
18082,-173.028
18083,53.5312
18084,-185.846
18085,-57.3252
18086,-127.411
18087,-134.885
18088,-51.6562
18089,-109.956
18090,35.1357
18091,-99.1484
18092,-33.6738
18093,47.6318
18094,-112.824
18095,-38.5205
18096,2.99609
18097,-138.3
18098,41.4648
18099,-156.457
18100,11.5469
18101,-135.738
18102,-90.0166
18103,16.8398
18104,-176.421
18105,63.2354
18106,-132.357
18107,0.173828
18108,65.6924
18109,-154.745
18110,87.2441
18111,-142.553
18112,-80.2422
18113,-36.7734
18114,-145.156
18115,20.5732
18116,-150.24
18117,-29.8223
18118,-86.5166
18119,-62.9805
18120,-75.8271
18121,-31.8994
18122,-3.7666
18123,-32.2666
18124,-105.552
18125,99.7441
18126,-134.227
18127,-37.7275
18128,70.5918
18129,-270.188
18130,68.8672
18131,-204.08
18132,12
18133,-110.126
18134,-109.188
18135,25.9326
18136,-137.429
18137,42.5283
18138,-90.2266
18139,-77.9844
18140,83
18141,-134.274
18142,-16.0869
18143,-65.6963
18144,-85.75
18145,-130.846
18146,-64.2764
18147,-39.9492
18148,-127.87
18149,-7.06738
18150,-23.7871
18151,-106.669
18152,17.79
18153,-33.0967
18154,-73.0625
18155,29.3848
18156,-83.0449
18157,-55.625
18158,-35.6602
18159,-171.967
18160,-45.959
18161,-143.308
18162,-43.0576
18163,-164.169
18164,14.8105
18165,-34.7861
18166,-99.5684
18167,34.1426
18168,-66.126
18169,-9.27637
18170,-87.417
18171,-23.2324
18172,-64.9971
18173,-82.3076
18174,-92.4951
18175,-35.5498
18176,-118.645
18177,-113.868
18178,-36.4639
18179,-41.0391
18180,-40.2979
18181,-34.4316
18182,46.0625
18183,-80.5254
18184,-15.7627
18185,-29.4932
18186,-108.213
18187,-52.5967
18188,-110.512
18189,-74.7471
18190,-77.8652
18191,-69.6113
18192,-113.922
18193,-54.54
18194,64.2725
18195,-198.818
18196,93.8447
18197,-17.124
18198,-103.979
18199,15.7842
18200,-14.9492
18201,-107.883
18202,-91.5908
18203,-24.7246
18204,-155.214
18205,-75.7656
18206,-61.7148
18207,-120.396
18208,-33.5596
18209,-47.7783
18210,-55.5283
18211,-18.7969
18212,-19.5195
18213,-106.953
18214,4.01465
18215,13.9648
18216,-109.694
18217,-23.5596
18218,-94.916
18219,-79.5391
18220,-164.168
18221,36.5293
18222,-150.875
18223,-10.1416
18224,-69.2041
18225,7.14453
18226,-7.42969
18227,-55.9863
18228,10.6992
18229,-99.5996
18230,28.3965
18231,-109.438
18232,-38.334
18233,-66.5391
18234,-130.137
18235,-53.1631
18236,-68.4736
18237,-149.229
18238,-53.9785
18239,-48.457
18240,-19.9551
18241,-24.5986
18242,-15.3174
18243,-46.0088
18244,-0.900391
18245,-125.054
18246,2.83984
18247,-65.2725
18248,-104.783
18249,-100.048
18250,-44.9658
18251,-72.96
18252,-145.429
18253,34.3115
18254,-172.744
18255,43.1143
18256,-53.6611
18257,9.31836
18258,-27.3496
18259,-77.5654
18260,0.991211
18261,-175.494
18262,-1.52539
18263,-172.235
18264,-108.537
18265,18.0391
18266,-147.07
18267,-51.6514
18268,-61.5957
18269,-26.9912
18270,-116.267
18271,68.8613
18272,-43.7568
18273,-46.7344
18274,-38.4531
18275,7.03809
18276,-149.358
18277,-43.3887
18278,-73.1162
18279,-155.856
18280,-4.10742
18281,-72.8633
18282,-63.2373
18283,-0.578125
18284,-120.059
18285,34.3418
18286,-39.8682
18287,-76.1377
18288,-92.8574
18289,16.8975
18290,-44.5732
18291,-103.603
18292,-28.7246
18293,-128.806
18294,-69.3906
18295,-148.861
18296,23.3984
18297,-95.4561
18298,-23.7891
18299,-56.6631
18300,-4.24512
18301,11.2705
18302,-130.947
18303,49.0049
18304,-116.308
18305,-23.9209
18306,-20.4766
18307,-62.5518
18308,-93.5068
18309,-130.02
18310,-49.2393
18311,-97.9395
18312,-83.6611
18313,-53.2949
18314,-23.0068
18315,17.4668
18316,-20.3555
18317,-91.875
18318,-16.6064
18319,42.3232
18320,-189.306
18321,71.9023
18322,-122.706
18323,-79.8711
18324,-92.1572
18325,-15.3232
18326,-96.9893
18327,-116.261
18328,66.0908
18329,-132.708
18330,52.7568
18331,32.1797
18332,-98.6133
18333,26.4414
18334,-76.2559
18335,-6.18262
18336,-68.8164
18337,-117.524
18338,-91.4189
18339,-121.883
18340,35.9424
18341,-146.131
18342,-62.1943
18343,-6.4502
18344,-25.7676
18345,-57.5938
18346,93.0449
18347,-109.408
18348,9.62109
18349,-65.4912
18350,-14.4912
18351,-40.4805
18352,-141.608
18353,-39.0596
18354,-150.409
18355,8.70605
18356,-109.676
18357,-55.3281
18358,-11.0596
18359,-97.5342
18360,42.7461
18361,-8.28711
18362,-82.7637
18363,-18.9307
18364,-54.8262
18365,-41.9053
18366,-31.2627
18367,-134.414
18368,-73.1338
18369,-51.6465
18370,-149.148
18371,14.0928
18372,-105.108
18373,-35.3711
18374,-21.2842
18375,29.6719
18376,-23.0332
18377,-111.051
18378,134.434
18379,-180.649
18380,-7.36816
18381,-17.9844
18382,-140.059
18383,-31.6436
18384,-162.471
18385,0.504883
18386,-153.441
18387,-50.0605
18388,-59.4404
18389,-62.5391
18390,83.1094
18391,-67.7803
18392,-65.2852
18393,18.7676
18394,-72.8281
18395,-109.756
18396,48.7021
18397,-164.491
18398,-67.8643
18399,-134.395
18400,25.0781
18401,-143.995
18402,-79.6963
18403,45.5947
18404,-163.21
18405,129.538
18406,-76.1719
18407,-7.89941
18408,29.6943
18409,-146.701
18410,6.46387
18411,-127.495
18412,-145.149
18413,-98.8145
18414,-114.068
18415,47.8662
18416,-166.477
18417,-1.44824
18418,-37.2871
18419,-65.167
18420,17.4912
18421,-41.248
18422,-15.4014
18423,-25.7314
18424,-59.9492
18425,34.3926
18426,-106.924
18427,-118.189
18428,-47.6309
18429,-144.108
18430,15.4912
18431,-122.827
18432,18.1641
18433,-59.5293
18434,-38.1533
18435,66.0547
18436,-137.25
18437,-17.3926
18438,-50.4365
18439,-79.6465
18440,54.4482
18441,-162.322
18442,-65.3516
18443,-117.481
18444,-14.5137
18445,-149.017
18446,-26.999
18447,-13.5391
18448,-102.879
18449,12.4238
18450,101.464
18451,-132.318
18452,-0.0478516
18453,-7.19336
18454,-118.288
18455,47.4648
18456,-150.553
18457,-64.5928
18458,-101.603
18459,-81.8027
18460,-47.7422
18461,-97.1982
18462,13.2451
18463,-141.292
18464,32.2617
18465,57.3809
18466,-147.105
18467,34.6475
18468,-60.3545
18469,-24.4453
18470,-97.6543
18471,-19.5566
18472,-113.423
18473,-106.31
18474,-52.0576
18475,-53.3691
18476,-94.3291
18477,-48.9424
18478,-1.81055
18479,-32.0879
18480,55.958
18481,-96.459
18482,2.37695
18483,-27.4619
18484,-123.128
18485,14.0645
18486,-150.204
18487,-74.4629
18488,-113.904
18489,-41.2002
18490,-66.0244
18491,-63.1094
18492,-65.0703
18493,-60.5244
18494,44.5391
18495,-48.4648
18496,8.05566
18497,1.9873
18498,-73.0332
18499,-55.7354
18500,24.1484
18501,-166.666
18502,-108.834
18503,21.2158
18504,-145.017
18505,-6.10938
18506,-59.5078
18507,-24.6436
18508,-11.0156
18509,-31.3574
18510,15.123
18511,-105.075
18512,22.1621
18513,-109.092
18514,-74.8564
18515,67.749
18516,-202.678
18517,-39.4014
18518,-123.567
18519,0.375
18520,-140.365
18521,19.54
18522,-39.0625
18523,-74.3027
18524,62.1895
18525,29.1035
18526,-104.163
18527,22.2324
18528,-43.8193
18529,-117.302
18530,36.0967
18531,-155.742
18532,-26.3145
18533,-94.1201
18534,-41.7881
18535,-25.7754
18536,-92.6055
18537,-8.69238
18538,-113.327
18539,107.181
18540,-48.1143
18541,-60.8291
18542,24.7725
18543,-144.327
18544,51.4893
18545,-159.128
18546,-28.7793
18547,-81.0928
18548,-149.699
18549,20.417
18550,-71.4199
18551,-39.4141
18552,-68.5732
18553,-34.4717
18554,66.6367
18555,-98.0654
18556,14.4102
18557,16.1279
18558,-146.13
18559,47.3838
18560,-87.2939
18561,-98.127
18562,-89.6484
18563,-154.071
18564,64.5723
18565,-111.43
18566,-27.6758
18567,-64.7148
18568,-41.9004
18569,183.978
18570,-270.502
18571,146.525
18572,-81.8965
18573,-109.289
18574,65.3086
18575,-107.196
18576,-36.5908
18577,-176.091
18578,-0.386719
18579,-105.642
18580,-78.0283
18581,50.6494
18582,-124.146
18583,42.0732
18584,44.9238
18585,-115.592
18586,70.2656
18587,-80.9229
18588,-91.9072
18589,41.9639
18590,-94.2705
18591,-43.2764
18592,-155.487
18593,-16.9375
18594,-49.2246
18595,-182.458
18596,158.391
18597,-155.636
18598,81.4043
18599,25.2139
18600,-53.627
18601,45.4473
18602,-154.224
18603,45.2627
18604,-98.5557
18605,-61.3281
18606,-42.3652
18607,-158.279
18608,70.373
18609,-213.306
18610,10.3887
18611,-19.7236
18612,-119.538
18613,70.9463
18614,-35.6416
18615,27.1787
18616,-27.8418
18617,-74.0107
18618,-54.2334
18619,-16.0693
18620,-154.08
18621,37.9404
18622,-123.377
18623,1.37793
18624,-95.3252
18625,27.2031
18626,-36.1289
18627,-120.277
18628,163.197
18629,-134.899
18630,38.4893
18631,-14.2441
18632,-86.8516
18633,24.5176
18634,-103.441
18635,-54.1719
18636,-88.1992
18637,-119.939
18638,-22.4375
18639,-134.33
18640,106.898
18641,-80.584
18642,-65.7393
18643,71.9834
18644,-42.6992
18645,-55.8096
18646,75.002
18647,-92.1318
18648,-16.3057
18649,-52.4746
18650,-30.083
18651,-112.128
18652,-90.7891
18653,41.9785
18654,-157.897
18655,76.7939
18656,-109.722
18657,20.3574
18658,89.3135
18659,-90.2695
18660,51.8809
18661,-45.9883
18662,-47.9375
18663,-81.2051
18664,-21.9883
18665,-23.2285
18666,-134.814
18667,-60.4912
18668,-41.875
18669,-15.4678
18670,-63.1914
18671,11.6543
18672,-23.7588
18673,12.1016
18674,-14.791
18675,49.0439
18676,-0.789062
18677,-108.76
18678,27.6035
18679,-113.423
18680,-52.1016
18681,-111.264
18682,-38.7461
18683,-25.2754
18684,-99.6855
18685,48.6406
18686,-72.4092
18687,-7.97266
18688,33.4883
18689,-41.7383
18690,69.124
18691,-67.8027
18692,-74.1445
18693,-17.543
18694,-15.7061
18695,-187.316
18696,11.2422
18697,-98.5898
18698,-37.8516
18699,-43.9199
18700,65.8232
18701,-76.958
18702,-22.5352
18703,76.9023
18704,-113.041
18705,28.2461
18706,-39.4297
18707,-55.2881
18708,-8.32617
18709,-88.0557
18710,-60.4922
18711,-46.6768
18712,-75.7949
18713,-77.3193
18714,-22.3223
18715,32.2549
18716,-76.8838
18717,26.7441
18718,0.501953
18719,-16.1338
18720,-112.058
18721,99.3086
18722,-135.627
18723,14.25
18724,-42.1387
18725,-61.9258
18726,-59.458
18727,-104.303
18728,-12.8506
18729,-62.4268
18730,10.5381
18731,-30.4707
18732,4.56836
18733,47.0176
18734,-60.2998
18735,21.6553
18736,-22.4131
18737,-93.1924
18738,-13.5068
18739,-67.2695
18740,-41.001
18741,-50.6758
18742,-87.9395
18743,-58.207
18744,29.7568
18745,-190.735
18746,128.058
18747,-80.6377
18748,48.3066
18749,-54.5156
18750,52.4375
18751,-15.7617
18752,-170.92
18753,172.781
18754,-237.74
18755,11.3418
18756,-66.2461
18757,-65.1426
18758,-13.1836
18759,-64.7539
18760,24.5234
18761,-37.5684
18762,-25.0684
18763,20.4922
18764,-71.709
18765,81.3779
18766,-67.3525
18767,-104.079
18768,69.0098
18769,-136.483
18770,-116.958
18771,23.1152
18772,-106.515
18773,5.38086
18774,-60.5928
18775,59.0127
18776,-76.4834
18777,-10.0205
18778,72.1631
18779,-121.843
18780,102.728
18781,-59.252
18782,-66.5391
18783,62.0771
18784,-205.042
18785,31.5762
18786,-117.206
18787,-37.9355
18788,-32.5596
18789,-84.335
18790,63.5537
18791,-93.4238
18792,47.0391
18793,-10.7393
18794,-28.5703
18795,-27.0518
18796,-29.2754
18797,-46.8887
18798,-28.0723
18799,-132.864
18800,48.5459
18801,-139.803
18802,-41.791
18803,-2.40332
18804,-81.1699
18805,54.4121
18806,-87.46
18807,92.5918
18808,-43.4854
18809,-85.3936
18810,106.037
18811,-167.33
18812,40.166
18813,-94.1113
18814,-85.124
18815,12.8623
18816,-154.09
18817,-15.6094
18818,-63.9551
18819,53.0332
18820,-103.339
18821,42.3125
18822,69.5352
18823,-107.287
18824,21.9648
18825,70.4336
18826,-126.885
18827,-24.0488
18828,-37.6152
18829,-114.674
18830,-4.3418
18831,-72.3877
18832,-19.5713
18833,-92.875
18834,18.4844
18835,-12.2568
18836,-65.7295
18837,124.825
18838,-171.666
18839,59.54
18840,57.7021
18841,-137.177
18842,32.2832
18843,-143.184
18844,2.86133
18845,-149.492
18846,-6.57812
18847,-50.583
18848,-42.9971
18849,74.3877
18850,2.27539
18851,-7.45605
18852,48.6602
18853,-68.083
18854,15.8438
18855,-20.1357
18856,-87.7891
18857,43.9727
18858,-111.417
18859,-35.1631
18860,-64.0508
18861,-42.877
18862,-61.416
18863,-79.4844
18864,26.3145
18865,-21.0635
18866,31.9238
18867,20.6455
18868,-87.9961
18869,78.7852
18870,-156.543
18871,64.8867
18872,-43.8818
18873,-109.682
18874,-4.89062
18875,-45.4766
18876,-25.9805
18877,-122.182
18878,77.5576
18879,-92.6729
18880,-18.8213
18881,60.6738
18882,-7.98633
18883,-35.2324
18884,16.1484
18885,-15.7051
18886,-69.0098
18887,-5.79883
18888,-120.502
18889,-20.5332
18890,-39.3682
18891,-38.4297
18892,-74.4141
18893,4.35938
18894,30.6436
18895,-115.675
18896,126.451
18897,-34.9355
18898,-2.30469
18899,23.8018
18900,24.834
18901,-61.3682
18902,-57.9307
18903,-23.7168
18904,-120.166
18905,-6.86328
18906,-15.2803
18907,-107.755
18908,37.9248
18909,-97.874
18910,38.4404
18911,3.50684
18912,-17.5469
18913,-14.1631
18914,0.276367
18915,21.332
18916,-74.3857
18917,1.94434
18918,-113.551
18919,-19.0332
18920,-138.222
18921,83.1377
18922,-112.93
18923,21.04
18924,6.03223
18925,8.94336
18926,69.9463
18927,-120.62
18928,92.54
18929,-35.2803
18930,-31.5029
18931,10.957
18932,-63.9424
18933,-42.8262
18934,-65.0352
18935,-69.1035
18936,5.1582
18937,-115.85
18938,22.9297
18939,-5.90723
18940,40.208
18941,88.5762
18942,-142.48
18943,76.3203
18944,33.0439
18945,-146.051
18946,101.447
18947,-131.918
18948,-43.4199
18949,-18.2227
18950,-38.4844
18951,17.0479
18952,-130.111
18953,108.938
18954,-114.58
18955,83.5586
18956,70.3877
18957,-112.533
18958,81.8027
18959,-39.3398
18960,-32.1025
18961,-0.421875
18962,-96.1348
18963,-83.9609
18964,-36.5967
18965,15.9863
18966,-62.54
18967,-47.0479
18968,25.4951
18969,-11.8936
18970,-54.9814
18971,139.155
18972,-111.197
18973,94.8018
18974,-50.7139
18975,14.2949
18976,49.9814
18977,-171.022
18978,77.7197
18979,-175.701
18980,37.3379
18981,-35.3555
18982,-73.2256
18983,93.3096
18984,-112.998
18985,112.227
18986,17.3184
18987,-109.205
18988,83.9785
18989,-56.7305
18990,42.3066
18991,-10.2793
18992,-114.338
18993,14.5449
18994,-82.3301
18995,-53.377
18996,1.65039
18997,-27.8135
18998,-6.98242
18999,-43.6504
19000,110.102
19001,35.752
19002,-80.2168
19003,182.258
19004,-145.739
19005,52.9072
19006,-28.8652
19007,-69.9355
19008,12.1445
19009,-139.33
19010,86.2207
19011,-122.135
19012,14.916
19013,-0.615234
19014,-58.1348
19015,191.885
19016,-78.5762
19017,-4.05664
19018,63.4121
19019,-45.0996
19020,-61.1426
19021,73.3789
19022,-157.615
19023,2.08789
19024,-119.809
19025,91.1445
19026,-133.453
19027,-22.8086
19028,83.8594
19029,-121.455
19030,200.021
19031,-71.2891
19032,29.0889
19033,70.4531
19034,-112.04
19035,59.4424
19036,-64.8701
19037,-75.4521
19038,-50.6494
19039,-73.5283
19040,87.1982
19041,-97.9424
19042,39.7637
19043,-39.3613
19044,-5.79688
19045,24
19046,33.9199
19047,-3.60352
19048,57.6592
19049,-52.6582
19050,68.5039
19051,-77.4619
19052,-112.992
19053,18.1494
19054,-111.828
19055,64.4092
19056,-58.0205
19057,38.6592
19058,-15.6797
19059,-53.0059
19060,117.043
19061,-63.4814
19062,-12.293
19063,2.30664
19064,-48.8535
19065,71.0557
19066,-84.8457
19067,-78.873
19068,-55.3164
19069,8.64062
19070,-96.9902
19071,48.1289
19072,-29.707
19073,1.43555
19074,17.4551
19075,173.744
19076,-117.476
19077,-12.5605
19078,91.3242
19079,-139.381
19080,65.293
19081,-61.457
19082,-35.5156
19083,-48.6289
19084,-91.2676
19085,46.0938
19086,-85.7812
19087,29.9756
19088,-69.0781
19089,31.0801
19090,138.148
19091,-105.605
19092,45.9727
19093,3.55566
19094,-49.5332
19095,4.45605
19096,-32.7529
19097,-65.9961
19098,-37.0283
19099,-46.2803
19100,13.6484
19101,-75.2705
19102,0.574219
19103,75.5869
19104,-70.7695
19105,164.439
19106,-97.5332
19107,51.459
19108,20.7637
19109,-95.4277
19110,93.7393
19111,-129.367
19112,-26.3516
19113,-76.6641
19114,-7.73633
19115,46.6836
19116,-65.5039
19117,9.28711
19118,8.70312
19119,44.5645
19120,-10.3633
19121,72.7461
19122,-18.0547
19123,-3.71484
19124,-36.6562
19125,114.854
19126,-115.578
19127,-85.5996
19128,60.6982
19129,-108.666
19130,22.5029
19131,-44.6758
19132,13.5703
19133,9.98242
19134,18.668
19135,71.0391
19136,-54.6797
19137,35.0059
19138,-26.1074
19139,-29.4941
19140,83.3516
19141,-126.955
19142,-13.248
19143,-65.1406
19144,11.2598
19145,-95.1973
19146,54.4062
19147,-13.1553
19148,-4.62207
19149,40.3887
19150,76.4961
19151,-15.4805
19152,-2.86914
19153,33.7832
19154,-49.4766
19155,69.0928
19156,-86.5869
19157,-9.05078
19158,-51.0078
19159,-26.5615
19160,-17.8135
19161,-18.4092
19162,-11.3057
19163,-47.1865
19164,107.07
19165,17.5352
19166,15.0664
19167,17.5195
19168,-40.9121
19169,39.6777
19170,-106.338
19171,19.6562
19172,-89.8945
19173,-5.68359
19174,-19.9531
19175,42.7969
19176,-5.31836
19177,-78.9883
19178,102.854
19179,-47.498
19180,45.7676
19181,14.4082
19182,0.613281
19183,36.5498
19184,-61.0127
19185,59.6836
19186,-112.643
19187,-59.8164
19188,-36.2695
19189,-51.2324
19190,51.0605
19191,-48.3379
19192,-11.0176
19193,32.4082
19194,87.0781
19195,-73.9414
19196,96.0938
19197,-10.0938
19198,-24.4844
19199,12.3164
19200,39.4531
19201,-97.0537
19202,-80.8145
19203,53.3301
19204,-114.982
19205,66.7129
19206,-29.8926
19207,11.6582
19208,47.0977
19209,39.0586
19210,7.56641
19211,-3.77148
19212,46.8818
19213,-100.117
19214,18.5703
19215,62.2002
19216,-136.047
19217,2.81934
19218,-83.9727
19219,11.6846
19220,-69.5244
19221,69.3477
19222,34.084
19223,2.17969
19224,144.266
19225,14.5205
19226,2.50684
19227,15.4922
19228,-21.4961
19229,4.1582
19230,-30.1641
19231,-54.375
19232,-2.69336
19233,-11.8047
19234,-34.1465
19235,11.0449
19236,0.814453
19237,-3.46094
19238,16.7207
19239,87.25
19240,5.42578
19241,28.8711
19242,5.05273
19243,-104.143
19244,102.802
19245,-151.609
19246,34.8711
19247,-18.2373
19248,-22.4238
19249,1.49023
19250,30.3184
19251,6.24219
19252,-43.8066
19253,155.63
19254,-26.3682
19255,36.6934
19256,24.0605
19257,34.7207
19258,-37.082
19259,38.1641
19260,-60.3594
19261,-24.5781
19262,-35.1309
19263,4.79492
19264,-40.0332
19265,72.2246
19266,8.3457
19267,-24.2578
19268,83.2402
19269,46.2881
19270,-70.6855
19271,149.336
19272,-70.6201
19273,-12.9834
19274,50.9287
19275,-6.05664
19276,-36.5371
19277,-89.9365
19278,90.5059
19279,-94.4258
19280,70.0107
19281,-8.76953
19282,-10.5186
19283,105.271
19284,-13.6357
19285,52.1455
19286,45.0684
19287,-57.1348
19288,1.97852
19289,6.16992
19290,-36.877
19291,-34.4414
19292,-48.6738
19293,15.3359
19294,-2.75977
19295,-21.9805
19296,65.957
19297,-11.2695
19298,108.988
19299,-8.1875
19300,125.41
19301,25.0352
19302,-72.6582
19303,99.6152
19304,-72.7949
19305,-1.15234
19306,-70.3926
19307,0.550781
19308,10.4707
19309,-67.2979
19310,101.393
19311,-53.8428
19312,26.8379
19313,51.4336
19314,8.39844
19315,92.043
19316,-8.05273
19317,-47.5742
19318,55.3379
19319,38.458
19320,-162.7
19321,73.1738
19322,-55.25
19323,-19.7969
19324,36.4668
19325,64.6465
19326,-4.16113
19327,-3.35352
19328,162.9
19329,-68.75
19330,80.623
19331,50.9551
19332,-68.3652
19333,73.6367
19334,-55.8789
19335,-28.9062
19336,-30.6719
19337,-63.7676
19338,2.27539
19339,4.56055
19340,88.6113
19341,-1.80957
19342,14.6504
19343,77.9111
19344,4.18848
19345,-36.2266
19346,133.585
19347,-98.2139
19348,62.374
19349,-59.0078
19350,27.0527
19351,-26.5361
19352,-63.4014
19353,66.1953
19354,-67.2002
19355,106.639
19356,-8.94922
19357,51.7227
19358,120.589
19359,-102.244
19360,143.677
19361,-31.0918
19362,-50.2051
19363,77.0742
19364,-74.3125
19365,87.791
19366,-58.7871
19367,-8.38672
19368,13.084
19369,-24.1904
19370,-17.6289
19371,66.1074
19372,30.293
19373,58.877
19374,-47.4531
19375,194.779
19376,-49.4277
19377,-55.4199
19378,183.62
19379,-206.132
19380,120.841
19381,-137.369
19382,14.793
19383,19.7578
19384,-57.1621
19385,102.523
19386,-92.9863
19387,91.6699
19388,25.9043
19389,-60.5898
19390,180.719
19391,-57.4785
19392,-9.82812
19393,27.9688
19394,-79.5234
19395,-33.5254
19396,-31.6641
19397,37.2178
19398,-46.9658
19399,37.5615
19400,96.8672
19401,-61.9414
19402,86.0723
19403,49.6299
19404,-48.8389
19405,128.811
19406,-72.2686
19407,0.231445
19408,45.0127
19409,-118.555
19410,42.9092
19411,-73.0186
19412,49.4512
19413,-97.7881
19414,51.6924
19415,61.707
19416,-36.21
