sample,mean_m0,mean_m1,diff,welch_t
1.090000000000000000e+02,-6.074855305466237496e+02,-6.660891719745222872e+02,5.860364142789853759e+01,7.949282274124706005e-01
1.100000000000000000e+02,-1.769774919614147848e+02,-1.065987261146496792e+02,-7.037876584676510561e+01,-9.338667272396176111e-01
1.110000000000000000e+02,3.739163987138263678e+02,3.515923566878980751e+02,2.232404202592829279e+01,2.966917505278969802e-01
1.120000000000000000e+02,3.465466237942122234e+02,3.267261146496815059e+02,1.982050914453071755e+01,2.677128526517731366e-01
1.130000000000000000e+02,5.286688102893890573e+02,6.194140127388535575e+02,-9.074520244946450021e+01,-1.241938424821311004e+00
1.140000000000000000e+02,5.120000000000000000e+02,3.874649681528662200e+02,1.245350318471337800e+02,1.684949797415342010e+00
1.150000000000000000e+02,1.850032154340836144e+02,3.344713375796178525e+02,-1.494681221455342381e+02,-2.023774894741107389e+00
1.160000000000000000e+02,2.479742765273311988e+02,2.178853503184713247e+02,3.008892620885987412e+01,4.050081236283053499e-01
1.170000000000000000e+02,-1.366430868167202561e+02,-2.005605095541401397e+02,6.391742273741988356e+01,8.656375082666919463e-01
1.180000000000000000e+02,-1.288231511254019210e+02,-1.198471337579617852e+02,-8.976017367440135786e+00,-1.225805073196940820e-01
1.190000000000000000e+02,-6.550225080385852152e+02,-6.595668789808917154e+02,4.544370942306500183e+00,6.177659522284133231e-02
1.200000000000000000e+02,-4.829839228295820135e+02,-4.899872611464967918e+02,7.003338316914778261e+00,9.547975673538887376e-02
1.210000000000000000e+02,-4.591125401929260192e+02,-4.182420382165605020e+02,-4.087050197636551729e+01,-5.463335118209460273e-01
1.220000000000000000e+02,-6.858906752411575098e+02,-7.788025477707005848e+02,9.291187252954307496e+01,1.212710912816604703e+00
1.230000000000000000e+02,-2.714340836012861473e+02,-1.881273885350318551e+02,-8.330669506625429221e+01,-1.063724397001667210e+00
1.240000000000000000e+02,-1.265594855305466240e+02,-1.799745222929936403e+02,5.341503676244701637e+01,6.882369751631839394e-01
1.250000000000000000e+02,1.559871382636655994e+02,2.407133757961783544e+02,-8.472623753251275502e+01,-1.068927086781929603e+00
1.260000000000000000e+02,9.163729903536977872e+02,7.859363057324841293e+02,1.304366846212136579e+02,1.709743948963730498e+00
1.270000000000000000e+02,1.961569131832797439e+03,2.143184713375796036e+03,-1.816155815429985978e+02,-2.312380754506991209e+00
1.280000000000000000e+02,-3.232926045016077410e+02,-5.535796178343948668e+02,2.302870133327871258e+02,2.864051057208941486e+00
1.290000000000000000e+02,1.072977491961414898e+03,1.147515923566878882e+03,-7.453843160546398394e+01,-8.792060344353003210e-01
1.300000000000000000e+02,1.245016077170417930e+03,1.384764331210191131e+03,-1.397482540397732009e+02,-1.855300931881305182e+00
1.310000000000000000e+02,2.611858520900321764e+03,2.475414012738853671e+03,1.364445081614680930e+02,1.809313964661442231e+00
1.320000000000000000e+02,1.544025723472668915e+03,1.588789808917197433e+03,-4.476408544452851856e+01,-5.898719865013886121e-01
1.330000000000000000e+02,1.916707395498392316e+03,1.981554140127388564e+03,-6.484674462899624814e+01,-8.758390362706764964e-01
1.340000000000000000e+02,1.322598070739549939e+03,1.196433121019108285e+03,1.261649497204416548e+02,1.713570751604755138e+00
1.350000000000000000e+02,1.062893890675241209e+03,1.198471337579617739e+03,-1.355774469043765293e+02,-1.819387277041634610e+00
1.360000000000000000e+02,1.113517684887459836e+03,1.046420382165605133e+03,6.709730272185470312e+01,9.003930720405668442e-01
1.370000000000000000e+02,1.061041800643086845e+03,9.879235668789808642e+02,7.311823376410598030e+01,9.806041615023982638e-01
1.380000000000000000e+02,9.741993569131832373e+02,1.055796178343949123e+03,-8.159682143076588545e+01,-1.086425977827685463e+00
1.390000000000000000e+02,1.051575562700964610e+03,9.869044585987261371e+02,6.467110410223847339e+01,8.650640569443415195e-01
1.400000000000000000e+02,9.289260450160771825e+02,9.862929936305732781e+02,-5.736694861449609562e+01,-7.739313974185998424e-01
1.410000000000000000e+02,9.525916398713826538e+02,9.330955414012738629e+02,1.949609847010879093e+01,2.654787139221256864e-01
1.420000000000000000e+02,8.422893890675240982e+02,8.760254777070064165e+02,-3.373608863948231829e+01,-4.549589503972404914e-01
1.430000000000000000e+02,1.059395498392282889e+03,9.390063694267515757e+02,1.203891289655313130e+02,1.615687891919897812e+00
1.440000000000000000e+02,5.247588424437299182e+02,6.304203821656051332e+02,-1.056615397218752150e+02,-1.437994710866934422e+00
1.450000000000000000e+02,7.105852090032154820e+02,6.872866242038217024e+02,2.329858479939377958e+01,3.131271918404154309e-01
1.460000000000000000e+02,5.204372990353697332e+02,4.877452229299362898e+02,3.269207610543344344e+01,4.301212344368542384e-01
1.470000000000000000e+02,8.972347266881028816e+01,8.621656050955414230e+01,3.506912159256145856e+00,4.641952600146106306e-02
1.480000000000000000e+02,1.314983922829582070e+02,1.608152866242038215e+02,-2.931689434124561444e+01,-3.922238819580004532e-01
1.490000000000000000e+02,2.481800643086816649e+02,2.023949044585987167e+02,4.578515985008294820e+01,6.149655640775407717e-01
1.500000000000000000e+02,2.582636655948552971e+02,3.572993630573248538e+02,-9.903569746246955674e+01,-1.340771197651866808e+00
1.510000000000000000e+02,2.687588424437299182e+02,1.585732484076433195e+02,1.101855940360865986e+02,1.465721787837256374e+00
1.520000000000000000e+02,-4.356527331189710708e+02,-3.206114649681528590e+02,-1.150412681508182118e+02,-1.543209940485977372e+00
1.530000000000000000e+02,-5.484244372990353895e+02,-6.667006369426751462e+02,1.182761996436397567e+02,1.588729128837176541e+00
1.540000000000000000e+02,-1.100758842443729918e+03,-1.078624203821656010e+03,-2.213463862207390775e+01,-3.005801981070393425e-01
1.550000000000000000e+02,-1.090469453376205820e+03,-1.010751592356687866e+03,-7.971786101951795445e+01,-1.060850095555649020e+00
1.560000000000000000e+02,-1.001569131832797439e+03,-1.123872611464968259e+03,1.223034796321708200e+02,1.635347381782032317e+00
1.570000000000000000e+02,-8.603987138263665884e+02,-7.771719745222929987e+02,-8.322673930407358966e+01,-1.110178864532157750e+00
1.580000000000000000e+02,-7.770546623794211882e+02,-8.195668789808917154e+02,4.251221660147052717e+01,5.775909641061451882e-01
1.590000000000000000e+02,-6.185980707395498257e+02,-6.018853503184712963e+02,-1.671272042107852940e+01,-2.252494321598322025e-01
1.600000000000000000e+02,-4.512926045016077410e+02,-3.570955414012738629e+02,-9.419706310033387808e+01,-1.270553017643809346e+00
1.610000000000000000e+02,-1.008360128617363358e+02,-2.028025477707006416e+02,1.019665349089643058e+02,1.373619882427982386e+00
1.620000000000000000e+02,-1.356141479099678406e+02,-9.008917197452228720e+01,-4.552497593544555343e+01,-6.191014377670052138e-01
1.630000000000000000e+02,-2.432411575562701103e+02,-1.640764331210191074e+02,-7.916472443525100289e+01,-1.082037292046007959e+00
1.640000000000000000e+02,-1.627781350482315190e+02,-3.138853503184713531e+02,1.511072152702398341e+02,2.045037335271226109e+00
1.650000000000000000e+02,-2.644372990353697901e+02,-1.577579617834394980e+02,-1.066793372519302920e+02,-1.442724397087088217e+00
1.660000000000000000e+02,-8.375562700964630380e+01,-8.743949044585987451e+01,3.683863436213570708e+00,5.052703409185662492e-02
1.670000000000000000e+02,-3.374919614147909641e+01,-5.014012738853503492e+01,1.639093124705593851e+01,2.263325815255988471e-01
1.680000000000000000e+02,2.236913183279742725e+02,1.836433121019108228e+02,4.004800622606344973e+01,5.519722330668382915e-01
1.690000000000000000e+02,1.129774919614147848e+02,2.242038216560509625e+02,-1.112263296946361777e+02,-1.514345647428027908e+00
1.700000000000000000e+02,8.766559485530547136e+01,2.038216560509554243e-01,8.746177319925450888e+01,1.183208322450643779e+00
1.710000000000000000e+02,-7.511254019292604767e+01,-3.852229299363057180e+01,-3.659024719929547587e+01,-4.866185583376812507e-01
1.720000000000000000e+02,-1.833569131832797439e+02,-1.820127388535031798e+02,-1.344174329776564036e+00,-1.782492141691085358e-02
1.730000000000000000e+02,-1.874726688102893775e+02,-2.354140127388535007e+02,4.794134392856412319e+01,6.399196458174998270e-01
1.740000000000000000e+02,-2.794598070739550053e+02,-2.405095541401273920e+02,-3.895025293382761333e+01,-5.174582777139555834e-01
1.750000000000000000e+02,-9.260450160771704020e+00,6.440764331210191074e+01,-7.366809347287360765e+01,-9.918953761071790387e-01
1.760000000000000000e+02,3.152668810289388830e+02,1.987261146496815343e+02,1.165407663792573487e+02,1.550904045903206185e+00
1.770000000000000000e+02,5.045916398713826538e+02,6.836178343949044347e+02,-1.790261945235217809e+02,-2.373613158653370192e+00
1.780000000000000000e+02,7.243729903536977872e+02,5.998471337579617284e+02,1.245258565957360588e+02,1.674414326896024985e+00
1.790000000000000000e+02,8.085401929260450515e+02,8.279235668789808642e+02,-1.938337395293581267e+01,-2.609794584810299356e-01
1.800000000000000000e+02,5.996655948553054714e+02,7.082802547770700130e+02,-1.086146599217645417e+02,-1.462233375878562391e+00
1.810000000000000000e+02,5.033569131832797439e+02,3.782929936305732213e+02,1.250639195527065226e+02,1.681190738851531474e+00
1.820000000000000000e+02,3.241157556270096620e+02,3.181656050955414230e+02,5.950150531468239024e+00,7.762922190146387402e-02
1.830000000000000000e+02,-8.560771704180064035e+01,-1.956687898089171895e+01,-6.604083806090892494e+01,-8.754759383512906723e-01
1.840000000000000000e+02,-1.368488745980707506e+02,-1.907770700636942536e+02,5.392819546562350297e+01,7.228887963931428517e-01
1.850000000000000000e+02,7.295176848874598363e+02,7.944968152866241553e+02,-6.497913039916431899e+01,-8.576391140467346519e-01
1.860000000000000000e+02,-4.072540192926044824e+02,-4.327133757961783544e+02,2.545935650357387203e+01,3.295576087462633863e-01
1.870000000000000000e+02,1.268887459807074038e+03,1.275108280254777128e+03,-6.220820447703090394e+00,-8.168780047128186561e-02
1.880000000000000000e+02,2.660836012861736322e+02,3.085859872611464993e+02,-4.250238597497286719e+01,-5.727844233497743076e-01
1.890000000000000000e+02,5.591254019292604198e+02,4.918216560509554256e+02,6.730374587830499422e+01,8.398257151445450708e-01
1.900000000000000000e+02,-1.180810289389067520e+03,-1.142624203821656010e+03,-3.818608556741151006e+01,-4.950476973071935016e-01
1.910000000000000000e+02,8.564887459807074492e+02,8.864203821656051332e+02,-2.993163618489768396e+01,-3.920187782993412307e-01
1.920000000000000000e+02,2.125170418006430737e+03,2.156636942675159389e+03,-3.146652466872865261e+01,-4.338851910045709026e-01
1.930000000000000000e+02,1.305311897106109427e+03,1.219261146496815400e+03,8.605075060929402753e+01,1.157008268863051192e+00
1.940000000000000000e+02,-1.498135048231511348e+02,-3.729936305732483959e+01,-1.125141417658262952e+02,-1.532374418207923528e+00
1.950000000000000000e+02,2.885144694533761935e+02,2.429554140127388564e+02,4.555905544063733714e+01,6.056171402078295296e-01
1.960000000000000000e+02,1.086147909967845635e+03,1.121222929936305718e+03,-3.507501996846008296e+01,-4.652403796441748063e-01
1.970000000000000000e+02,1.508218649517684980e+03,1.485248407643312021e+03,2.297024187437295950e+01,3.038486930937058239e-01
1.980000000000000000e+02,1.399562700964630267e+03,1.439184713375796264e+03,-3.962201241116599704e+01,-5.272341330323302433e-01
1.990000000000000000e+02,1.043961414790996741e+03,1.053350318471337687e+03,-9.388903680340945357e+00,-1.243322374194443386e-01
2.000000000000000000e+02,6.474083601286173462e+02,6.029044585987261371e+02,4.450390152989120907e+01,5.946480813767476281e-01
2.010000000000000000e+02,-3.127974276527331199e+01,-4.137579617834394696e+01,1.009605341307063497e+01,1.345975302437994459e-01
2.020000000000000000e+02,2.706109324758842263e+02,3.878726114649681449e+02,-1.172616789890839186e+02,-1.553646348508581410e+00
2.030000000000000000e+02,6.150996784565916187e+02,4.763312101910827892e+02,1.387684682655088295e+02,1.879428876208294463e+00
2.040000000000000000e+02,1.957041800643086731e+02,3.063439490445859974e+02,-1.106397689802773243e+02,-1.457107111368992181e+00
2.050000000000000000e+02,5.545980707395498257e+02,5.770191082802547271e+02,-2.242103754070490140e+01,-2.979760544880283302e-01
2.060000000000000000e+02,3.724758842443729634e+01,-5.951592356687898189e+01,9.676351199131627823e+01,1.303721711687185092e+00
2.070000000000000000e+02,1.598971061093247670e+02,2.315414012738853557e+02,-7.164429516456058877e+01,-9.531751672810323539e-01
2.080000000000000000e+02,2.504437299035369904e+02,2.843312101910827892e+02,-3.388748028754579877e+01,-4.428996976703769572e-01
2.090000000000000000e+02,-1.512540192926045108e+02,-2.099363057324840725e+02,5.868228643987956161e+01,7.785195696071147697e-01
2.100000000000000000e+02,-2.057877813504823017e+00,6.970700636942675033e+01,-7.176488418293156712e+01,-9.698162741834782663e-01
2.110000000000000000e+02,1.409646302250803842e+02,9.416560509554139458e+01,4.679902512953898963e+01,6.255749014531665209e-01
2.120000000000000000e+02,1.183279742765273284e+02,6.807643312101910738e+01,5.025154115550822098e+01,6.719099517717014303e-01
2.130000000000000000e+02,1.769774919614147990e+01,1.744713375796178241e+02,-1.567735883834763513e+02,-2.136126906645057222e+00
2.140000000000000000e+02,3.724758842443729634e+01,-8.784713375796178525e+01,1.250947221823990816e+02,1.689890857302413840e+00
2.150000000000000000e+02,1.743022508038585272e+02,2.095286624203821759e+02,-3.522641161652364872e+01,-4.714259889405063575e-01
2.160000000000000000e+02,1.510482315112540164e+02,2.307261146496815343e+02,-7.967788313842751791e+01,-1.071707818114161936e+00
2.170000000000000000e+02,1.199742765273311846e+02,3.363057324840764295e+01,8.634370327892354169e+01,1.181421403165126893e+00
2.180000000000000000e+02,-1.911768488745980790e+02,-2.160509554140127477e+02,2.487410653941466876e+01,3.398281872561229044e-01
2.190000000000000000e+02,-6.064565916398713625e+02,-4.820382165605095679e+02,-1.244183750793617946e+02,-1.698968980379590432e+00
2.200000000000000000e+02,-4.303022508038584988e+02,-5.770191082802547271e+02,1.467168574763962283e+02,1.982081199406555694e+00
2.210000000000000000e+02,-4.858649517684887655e+02,-3.968407643312102095e+02,-8.902418743727855599e+01,-1.172044187630062906e+00
2.220000000000000000e+02,-2.296591639871382711e+02,-2.405095541401273920e+02,1.085039015298912091e+01,1.437060633102172358e-01
2.230000000000000000e+02,-6.132475884244372821e+01,-3.240764331210191074e+01,-2.891711553034181748e+01,-3.802748892679162496e-01
2.240000000000000000e+02,-1.436398713826366418e+02,-1.430828025477707115e+02,-5.570688348659302846e-01,-7.371699526929607373e-03
2.250000000000000000e+02,-7.593569131832796870e+01,-2.751592356687898189e+01,-4.841976775144898681e+01,-6.601304884714646048e-01
2.260000000000000000e+02,-8.231511254019292512e-01,-8.764331210191082278e+01,8.682016097650888753e+01,1.173321147438707968e+00
2.270000000000000000e+02,-2.304823151125401992e+01,7.072611464968153427e+01,-9.377434616093555064e+01,-1.275468099584130544e+00
2.280000000000000000e+02,-7.881672025723472075e+01,-1.204585987261146443e+02,4.164187846887992350e+01,5.573013036854351787e-01
2.290000000000000000e+02,-5.638585209003215226e+01,-6.114649681528662484e+01,4.760644725254472576e+00,6.349836925692349532e-02
2.300000000000000000e+02,7.264308681672025614e+01,8.214012738853503492e+01,-9.497040571814778787e+00,-1.265088426114988340e-01
2.310000000000000000e+02,1.722443729903536962e+02,1.899617834394904321e+02,-1.771741044913673591e+01,-2.410144686545538095e-01
2.320000000000000000e+02,3.214405144694533760e+02,2.694522292993630685e+02,5.198828517009030747e+01,6.944465366193134370e-01
2.330000000000000000e+02,2.835755627009646105e+02,3.723821656050955653e+02,-8.880660290413095481e+01,-1.181905083119263677e+00
2.340000000000000000e+02,3.290546623794212451e+02,3.336560509554140026e+02,-4.601388575992757524e+00,-6.106042545304768421e-02
2.350000000000000000e+02,2.893376205787781146e+02,2.859617834394904321e+02,3.375837139287682476e+00,4.544935431714978297e-02
2.360000000000000000e+02,1.370546623794212167e+02,1.593885350318471410e+02,-2.233387265242592434e+01,-3.036688631027218421e-01
2.370000000000000000e+02,-2.531189710610932408e+01,-8.886624203821655499e+01,6.355434493210722735e+01,8.727291358593664006e-01
2.380000000000000000e+02,-1.074212218649517752e+02,3.464968152866242157e+00,-1.108861900178180235e+02,-1.511050223296027006e+00
2.390000000000000000e+02,6.379421221864951974e+00,-7.704458598726114360e+01,8.342400720912610268e+01,1.140923103926283710e+00
2.400000000000000000e+02,2.345980707395498399e+01,6.889171974522292885e+01,-4.543191267126794486e+01,-6.144434999471226622e-01
2.410000000000000000e+02,1.675112540192926076e+02,2.189044585987261087e+02,-5.139320457943350107e+01,-6.895143286457895426e-01
2.420000000000000000e+02,2.681414790996784632e+02,2.131974522292993584e+02,5.494402687037910482e+01,7.522995661444826787e-01
2.430000000000000000e+02,3.963472668810289292e+02,4.480000000000000000e+02,-5.165273311897107078e+01,-7.129549908000971659e-01
2.440000000000000000e+02,7.819935691318327997e+01,1.271847133757961785e+02,-4.898535646261289855e+01,-6.759786202029041124e-01
2.450000000000000000e+02,4.938906752411575667e+02,3.460891719745222872e+02,1.478015032666352795e+02,2.018234970403856909e+00
2.460000000000000000e+02,2.432411575562701103e+02,4.090700636942675033e+02,-1.658289061379973930e+02,-2.186942964431832337e+00
2.470000000000000000e+02,5.144694533762057631e+01,-1.204585987261146443e+02,1.719055440637352206e+02,2.214421506052425492e+00
2.480000000000000000e+02,1.487845659163987193e+02,2.928917197452229289e+02,-1.441071538288242095e+02,-1.781166892767256815e+00
2.490000000000000000e+02,3.889389067524115831e+02,3.866496815286624269e+02,2.289225223749156157e+00,2.907173442270888711e-02
2.500000000000000000e+02,1.083061093247588360e+03,1.104713375796178298e+03,-2.165228254858993751e+01,-2.632596935912606684e-01
2.510000000000000000e+02,1.949839228295820021e+03,1.943643312101910851e+03,6.195916193909170033e+00,8.290308547016873864e-02
2.520000000000000000e+02,3.469170418006430737e+03,3.587261146496815400e+03,-1.180907284903846630e+02,-1.551967949403590952e+00
2.530000000000000000e+02,1.555549839228295923e+03,1.445095541401273977e+03,1.104542978270219464e+02,1.408251515277483046e+00
2.540000000000000000e+02,3.385620578778135041e+03,3.451515923566878882e+03,-6.589534478874384149e+01,-7.846206594974598492e-01
2.550000000000000000e+02,3.515678456591640042e+03,3.540178343949044574e+03,-2.449988735740453194e+01,-3.207833776119005109e-01
2.560000000000000000e+02,4.654508038585208851e+03,4.602904458598725796e+03,5.160357998648305511e+01,6.933906765762363200e-01
2.570000000000000000e+02,3.918199356913183237e+03,3.901146496815286810e+03,1.705286009789642776e+01,2.316868654461551325e-01
2.580000000000000000e+02,4.125221864951768111e+03,4.257019108280254841e+03,-1.317972433284867293e+02,-1.775957332579559456e+00
2.590000000000000000e+02,3.706237942122186269e+03,3.584000000000000000e+03,1.222379421221862685e+02,1.634593652658466567e+00
2.600000000000000000e+02,4.128514469453376478e+03,4.179159235668789734e+03,-5.064476621541325585e+01,-6.842207381294135304e-01
2.610000000000000000e+02,4.685170418006430737e+03,4.744560509554140481e+03,-5.939009154770974419e+01,-7.872786739238341047e-01
2.620000000000000000e+02,5.084398713826366475e+03,4.942675159235668616e+03,1.417235545906978587e+02,1.916440382249293473e+00
2.630000000000000000e+02,4.716861736334405578e+03,4.906802547770700585e+03,-1.899408114362950073e+02,-2.597302771991591985e+00
2.640000000000000000e+02,4.810289389067524098e+03,4.691159235668789734e+03,1.191301533987343646e+02,1.609890067704731642e+00
2.650000000000000000e+02,4.259395498392283116e+03,4.270063694267515530e+03,-1.066819587523241353e+01,-1.405991038348617383e-01
2.660000000000000000e+02,3.808926045016077296e+03,3.881987261146496621e+03,-7.306121613041932505e+01,-9.757485693672931504e-01
2.670000000000000000e+02,3.538109324758842376e+03,3.487184713375796036e+03,5.092461138304634005e+01,6.943361422561763474e-01
2.680000000000000000e+02,3.312565916398713853e+03,3.302726114649681676e+03,9.839801749032176303e+00,1.342244737653967568e-01
2.690000000000000000e+02,2.655279742765273113e+03,2.697783439490445744e+03,-4.250369672517263098e+01,-5.863968738168390260e-01
2.700000000000000000e+02,2.436527331189710821e+03,2.393477707006369201e+03,4.304962418334162066e+01,5.982285123554977879e-01
2.710000000000000000e+02,2.001080385852090103e+03,2.041681528662420305e+03,-4.060114281033020234e+01,-5.333868272488705431e-01
2.720000000000000000e+02,1.340295819935691270e+03,1.267974522292993697e+03,7.232129764269757288e+01,9.398232496529541624e-01
2.730000000000000000e+02,7.542122186495176948e+02,8.171210191082802794e+02,-6.290880045876258464e+01,-8.339290525529058362e-01
2.740000000000000000e+02,5.346366559485530843e+02,4.510573248407643518e+02,8.357933110778873242e+01,1.106486088676561730e+00
2.750000000000000000e+02,3.179421221864951690e+02,3.534267515923567089e+02,-3.548462940586153991e+01,-4.765911318085390147e-01
2.760000000000000000e+02,2.125787781350482248e+02,1.948535031847133894e+02,1.772527495033483547e+01,2.385593758901796424e-01
2.770000000000000000e+02,-2.391254019292604482e+02,-1.997452229299363182e+02,-3.938017899932413002e+01,-5.199112909419577599e-01
2.780000000000000000e+02,-1.821221864951768623e+02,-1.646878980891719664e+02,-1.743428840600489593e+01,-2.319081672763039503e-01
2.790000000000000000e+02,-2.874855305466238065e+02,-2.988025477707006416e+02,1.131701722407683519e+01,1.502412498046215572e-01
2.800000000000000000e+02,-2.494147909967845749e+02,-1.913885350318471410e+02,-5.802625596493743387e+01,-7.773748790746402015e-01
2.810000000000000000e+02,-3.457234726688103024e+02,-3.823694267515923570e+02,3.664595408278205468e+01,4.895603027928367990e-01
2.820000000000000000e+02,-3.763858520900321309e+02,-4.003057324840764295e+02,2.391988039404429855e+01,3.197439544780507070e-01
2.830000000000000000e+02,-7.237556270096463322e+02,-6.699617834394904321e+02,-5.379384357015590012e+01,-7.148701125311595073e-01
2.840000000000000000e+02,-7.607974276527330630e+02,-8.377070063694267219e+02,7.690957871669365886e+01,1.020960256865685700e+00
2.850000000000000000e+02,-8.799485530546623977e+02,-7.977579617834394412e+02,-8.219059127122295649e+01,-1.092209218326738451e+00
2.860000000000000000e+02,-5.722958199356912701e+02,-6.428535031847134178e+02,7.055768324902214772e+01,9.502099801769445797e-01
2.870000000000000000e+02,-5.107652733118970900e+02,-5.111847133757961501e+02,4.194400638990600783e-01,5.703891629432891221e-03
2.880000000000000000e+02,-4.768102893890675205e+02,-3.263184713375796377e+02,-1.504918180514878827e+02,-2.058058115500841723e+00
2.890000000000000000e+02,-1.259421221864951832e+02,-2.963566878980891488e+02,1.704145657115939798e+02,2.300980197933376825e+00
2.900000000000000000e+02,-1.675112540192926076e+02,-5.686624203821656209e+01,-1.106450119810760384e+02,-1.478780388940823531e+00
2.910000000000000000e+02,1.345852090032154251e+02,1.650955414012738913e+02,-3.051033239805846620e+01,-4.047603728712629856e-01
2.920000000000000000e+02,2.467395498392282889e+02,2.052484076433121061e+02,4.149114219591618280e+01,5.603462865041146657e-01
2.930000000000000000e+02,5.091189710610932480e+02,5.440000000000000000e+02,-3.488102893890675205e+01,-4.667556739749296746e-01
2.940000000000000000e+02,7.264308681672025614e+02,8.130445859872611436e+02,-8.661371782005858222e+01,-1.186752260638539669e+00
2.950000000000000000e+02,9.811961414790996514e+02,9.100636942675158707e+02,7.113244721158378070e+01,9.892024029546386821e-01
2.960000000000000000e+02,1.228964630225080327e+03,1.295898089171974561e+03,-6.693345894689423403e+01,-9.151567739606771834e-01
2.970000000000000000e+02,1.461916398713826311e+03,1.442445859872611436e+03,1.947053884121487499e+01,2.589750643869280777e-01
2.980000000000000000e+02,1.619344051446945286e+03,1.641987261146496849e+03,-2.264320969955156215e+01,-3.038640056252196464e-01
2.990000000000000000e+02,1.658443729903536905e+03,1.668076433121019136e+03,-9.632703217482230684e+00,-1.293001119076734873e-01
3.000000000000000000e+02,1.762160771704179979e+03,1.748178343949044574e+03,1.398242775513540437e+01,1.910330091175553580e-01
3.010000000000000000e+02,1.720385852090032131e+03,1.607133757961783431e+03,1.132520941282487001e+02,1.548089850954118551e+00
3.020000000000000000e+02,1.622430868167202561e+03,1.816254777070063710e+03,-1.938239089028611488e+02,-2.610549445225722298e+00
3.030000000000000000e+02,1.666675241157556229e+03,1.560050955414012833e+03,1.066242857435433962e+02,1.425484033073373569e+00
3.040000000000000000e+02,1.712154340836012807e+03,1.711286624203821702e+03,8.677166321911045088e-01,1.169142247544031725e-02
3.050000000000000000e+02,1.617286173633440512e+03,1.698853503184713418e+03,-8.156732955127290552e+01,-1.096565652465172125e+00
3.060000000000000000e+02,1.690546623794212110e+03,1.636891719745222872e+03,5.365490404898923771e+01,7.167566718682275573e-01
3.070000000000000000e+02,1.773479099678456578e+03,1.770802547770700585e+03,2.676551907755992943e+00,3.550642286614721227e-02
3.080000000000000000e+02,1.459035369774919673e+03,1.554547770700636875e+03,-9.551240092571720197e+01,-1.279279017354468140e+00
3.090000000000000000e+02,1.474675241157556229e+03,1.383337579617834308e+03,9.133766153972192114e+01,1.218305971134394650e+00
3.100000000000000000e+02,2.224771704180064262e+03,2.254675159235668616e+03,-2.990345505560435413e+01,-3.915765964168008706e-01
3.110000000000000000e+02,9.918971061093247954e+02,9.822165605095541423e+02,9.680545599770653098e+00,1.274630881924486980e-01
3.120000000000000000e+02,2.703022508038585329e+03,2.674955414012738856e+03,2.806709402584647250e+01,3.710795440976258353e-01
3.130000000000000000e+02,1.679845659163987193e+03,1.784458598726114587e+03,-1.046129395621273943e+02,-1.392477151765700860e+00
3.140000000000000000e+02,2.148424437299035162e+03,2.025375796178343990e+03,1.230486411206911725e+02,1.548351570017387768e+00
3.150000000000000000e+02,4.908038585209003486e+02,5.215796178343948668e+02,-3.077575931349451821e+01,-4.013498562591066299e-01
3.160000000000000000e+02,2.608771704180064262e+03,2.663745222929936517e+03,-5.497351874987225528e+01,-7.285040623888808797e-01
3.170000000000000000e+02,3.954829581993569263e+03,3.986751592356687979e+03,-3.192201036311871576e+01,-4.339816624020781388e-01
3.180000000000000000e+02,2.972192926045016065e+03,2.894267515923566862e+03,7.792541012144920387e+01,1.023141733313703838e+00
3.190000000000000000e+02,1.294610932475884283e+03,1.310573248407643405e+03,-1.596231593175912167e+01,-2.160188316916402118e-01
3.200000000000000000e+02,1.452450160771704077e+03,1.431439490445859974e+03,2.101067032584410299e+01,2.833285655670750858e-01
3.210000000000000000e+02,2.031125401929260534e+03,2.084687898089171995e+03,-5.356249615991146129e+01,-7.201763272112398084e-01
3.220000000000000000e+02,2.472128617363343892e+03,2.413044585987261144e+03,5.908403137608274847e+01,7.865518649533178586e-01
3.230000000000000000e+02,2.367588424437299182e+03,2.476840764331210266e+03,-1.092523398939110848e+02,-1.469103324689962298e+00
3.240000000000000000e+02,2.342688102893890573e+03,2.303592356687898246e+03,3.909574620599232730e+01,5.382505306966033354e-01
3.250000000000000000e+02,2.113234726688102910e+03,2.105070063694267446e+03,8.164662993835463567e+00,1.106402715459324504e-01
3.260000000000000000e+02,1.664000000000000000e+03,1.624458598726114587e+03,3.954140127388541259e+01,5.400105136063083622e-01
3.270000000000000000e+02,2.059318327974276599e+03,2.180891719745222872e+03,-1.215733917709462730e+02,-1.651179477330423806e+00
3.280000000000000000e+02,2.276218649517684753e+03,2.161528662420382261e+03,1.146899870973024917e+02,1.556178362220954847e+00
3.290000000000000000e+02,1.865466237942122234e+03,1.886573248407643405e+03,-2.110701046552117077e+01,-2.839062609970698370e-01
3.300000000000000000e+02,1.965067524115755532e+03,1.982573248407643405e+03,-1.750572429188787282e+01,-2.303012243067737719e-01
3.310000000000000000e+02,1.341942122186495226e+03,1.264305732484076543e+03,7.763638970241868265e+01,1.047889057589348472e+00
3.320000000000000000e+02,1.519125401929260534e+03,1.600203821656050877e+03,-8.107841972679034370e+01,-1.092123937294361635e+00
3.330000000000000000e+02,1.560694533762057972e+03,1.608356687898089149e+03,-4.766215413603117668e+01,-6.365275764408852011e-01
3.340000000000000000e+02,1.309633440514469385e+03,1.188687898089171995e+03,1.209455424252973899e+02,1.608715241453016143e+00
